STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100128,0.03,2,0.2,0.08,4,0.6,0.21,6,1.4,1.56,10.9,1.56,10.9,317,149,24,6,691,24,474,313,281,104,0,25,11,21.4,22.0,32.4,10.4,10.9,7.4,11.1,12.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100129,0.03,2,0.2,0.08,4,0.6,0.21,6,1.4,1.61,11.2,1.61,11.2,315,148,24,6,688,21,472,310,279,103,0,25,10,21.5,22.1,32.5,10.4,10.9,7.4,11.0,12.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100130,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,1.66,11.6,1.66,11.6,315,147,25,6,684,19,470,306,277,101,0,24,10,21.6,22.1,32.7,10.5,10.8,7.4,11.0,11.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100131,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,1.71,11.9,1.71,11.9,314,146,25,6,679,16,466,301,275,99,0,24,10,21.7,22.2,32.8,10.6,10.8,7.4,11.0,11.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100201,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,0.05,0.2,1.76,12.1,313,145,25,6,673,-9999,462,297,273,98,0,24,10,21.8,22.3,33.0,10.7,10.8,7.4,11.0,11.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100202,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,0.09,0.5,1.80,12.4,312,144,25,6,666,-9999,458,292,270,96,0,23,10,22.0,22.3,33.1,10.8,10.8,7.4,11.0,11.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100203,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,0.14,0.7,1.85,12.6,312,144,25,6,658,-9999,452,287,268,95,0,23,10,22.1,22.4,33.3,10.9,10.7,7.4,11.0,11.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100204,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,0.19,1.0,1.90,12.9,311,143,26,6,649,-9999,446,281,266,93,0,23,10,22.3,22.4,33.5,11.1,10.7,7.3,11.0,11.7
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100205,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,0.24,1.2,1.95,13.1,311,143,26,6,639,-9999,440,276,263,92,0,23,10,22.5,22.5,33.7,11.2,10.7,7.3,10.9,11.7
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100206,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,0.28,1.4,1.99,13.3,311,143,27,6,629,-9999,433,270,261,91,0,22,10,22.6,22.5,33.9,11.4,10.7,7.3,10.9,11.7
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100207,0.03,2,0.2,0.08,4,0.5,0.21,6,1.4,0.33,1.6,2.04,13.5,311,143,27,6,618,-9999,426,264,259,90,0,22,10,22.8,22.6,34.1,11.5,10.6,7.3,10.9,11.6
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100208,0.03,2,0.2,0.08,4,0.5,0.21,5,1.4,0.38,1.8,2.09,13.7,312,144,28,6,607,-9999,418,257,257,90,0,22,10,23.0,22.6,34.4,11.7,10.6,7.3,10.9,11.6
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100209,0.03,2,0.2,0.08,4,0.5,0.21,5,1.4,0.42,2.0,2.13,13.9,313,144,28,6,595,-9999,410,251,255,89,0,23,11,23.3,22.7,34.6,11.9,10.6,7.2,10.8,11.5
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100210,0.03,2,0.2,0.08,4,0.5,0.21,5,1.4,0.47,2.3,2.18,14.2,314,145,29,6,584,-9999,402,245,253,89,0,23,11,23.5,22.7,34.8,12.1,10.5,7.2,10.8,11.5
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100211,0.03,2,0.2,0.08,4,0.5,0.22,5,1.4,0.52,2.5,2.23,14.4,315,146,30,6,573,-9999,394,239,251,89,0,23,11,23.7,22.8,35.1,12.3,10.5,7.2,10.8,11.4
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100212,0.03,2,0.2,0.09,4,0.5,0.22,5,1.4,0.57,2.7,2.28,14.6,316,148,31,6,561,-9999,385,232,249,88,0,23,11,24.0,22.8,35.4,12.6,10.4,7.2,10.8,11.4
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100213,0.03,2,0.2,0.09,4,0.5,0.22,5,1.5,0.63,2.9,2.34,14.8,317,149,32,7,548,-9999,377,226,246,88,0,23,11,24.2,22.9,35.7,12.8,10.4,7.2,10.7,11.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100214,0.03,2,0.2,0.09,4,0.5,0.22,5,1.5,0.69,3.1,2.40,15.0,318,150,32,7,535,-9999,368,219,243,88,0,23,11,24.5,22.9,36.0,13.1,10.3,7.2,10.7,11.2
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100215,0.03,2,0.2,0.09,4,0.5,0.23,5,1.5,0.74,3.2,2.45,15.1,319,152,33,7,522,-9999,358,213,240,87,0,23,11,24.8,22.9,36.3,13.3,10.3,7.2,10.7,11.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100216,0.03,2,0.2,0.09,4,0.5,0.23,5,1.5,0.80,3.4,2.51,15.3,319,154,34,8,509,-9999,349,206,237,86,0,23,11,25.1,23.0,36.6,13.6,10.2,7.1,10.7,11.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100217,0.03,2,0.2,0.09,4,0.5,0.23,5,1.5,0.86,3.6,2.57,15.5,320,155,34,8,496,-9999,339,199,235,85,0,23,11,25.4,23.0,36.9,13.9,10.2,7.1,10.7,11.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100218,0.03,2,0.2,0.09,4,0.5,0.23,5,1.5,0.92,3.8,2.63,15.7,320,157,35,8,484,-9999,329,192,232,84,0,23,11,25.7,23.0,37.2,14.2,10.2,7.1,10.7,10.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100219,0.03,2,0.2,0.10,4,0.5,0.24,5,1.5,0.98,4.0,2.69,15.9,321,158,35,8,471,-9999,318,185,229,83,0,23,11,26.0,23.1,37.5,14.5,10.2,7.1,10.7,10.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100220,0.03,2,0.2,0.10,4,0.5,0.24,5,1.5,1.04,4.2,2.75,16.1,321,160,35,8,459,-9999,308,178,227,82,0,22,11,26.3,23.1,37.9,14.8,10.1,7.1,10.7,10.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100221,0.03,2,0.2,0.10,4,0.5,0.24,5,1.5,1.11,4.4,2.82,16.3,323,162,36,9,447,-9999,298,171,224,82,0,22,11,26.7,23.2,38.2,15.1,10.1,7.1,10.7,10.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100222,0.03,2,0.2,0.10,4,0.6,0.24,5,1.5,1.17,4.6,2.88,16.5,325,163,36,9,434,-9999,287,165,222,82,0,22,11,27.0,23.2,38.6,15.4,10.1,7.1,10.7,10.7
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100223,0.03,2,0.2,0.10,4,0.6,0.24,5,1.5,1.25,4.9,2.96,16.8,326,165,37,9,422,-9999,277,159,219,81,0,22,11,27.3,23.2,39.0,15.7,10.1,7.1,10.8,10.7
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100224,0.03,2,0.2,0.10,4,0.6,0.24,5,1.5,1.32,5.1,3.03,17.0,327,167,37,9,411,-9999,267,153,216,81,0,22,11,27.7,23.3,39.3,16.0,10.1,7.1,10.8,10.6
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100225,0.03,2,0.2,0.10,4,0.6,0.25,5,1.5,1.39,5.4,3.10,17.3,328,168,38,9,400,-9999,258,148,213,80,0,22,11,28.0,23.3,39.7,16.4,10.1,7.1,10.9,10.5
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100226,0.04,2,0.2,0.10,4,0.6,0.25,5,1.5,1.47,5.6,3.18,17.5,329,169,38,10,388,-9999,248,144,211,80,0,22,11,28.4,23.4,40.1,16.7,10.1,7.1,10.9,10.5
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100227,0.04,2,0.2,0.10,4,0.6,0.25,5,1.5,1.54,5.8,3.25,17.7,330,170,38,10,377,-9999,239,139,208,79,0,22,11,28.8,23.4,40.5,17.0,10.1,7.1,11.0,10.5
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100228,0.04,2,0.2,0.10,4,0.6,0.25,5,1.6,1.62,6.0,3.33,17.9,331,171,38,10,366,-9999,230,134,205,78,0,22,11,29.1,23.5,40.9,17.4,10.1,7.1,11.0,10.4
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100301,0.04,2,0.2,0.10,3,0.6,0.25,5,1.6,0.08,0.3,3.41,18.2,333,173,38,10,344,3,213,125,199,77,0,22,10,29.5,23.5,41.3,17.7,10.1,7.1,11.1,10.4
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100302,0.04,2,0.2,0.10,3,0.6,0.24,5,1.6,0.16,0.5,3.49,18.4,334,174,38,10,334,3,205,120,196,76,0,21,10,29.9,23.6,41.7,18.1,10.1,7.2,11.2,10.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100303,0.04,1,0.2,0.10,3,0.6,0.24,5,1.6,0.23,0.8,3.56,18.7,335,174,38,10,324,4,196,116,192,74,0,21,10,30.2,23.7,42.1,18.4,10.1,7.2,11.2,10.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100304,0.04,1,0.2,0.10,3,0.6,0.24,5,1.6,0.31,1.0,3.64,18.9,337,175,38,10,314,4,188,111,189,73,0,21,10,30.6,23.7,42.5,18.8,10.1,7.2,11.2,10.2
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100305,0.04,1,0.2,0.10,3,0.6,0.24,5,1.6,0.39,1.3,3.72,19.2,339,176,38,10,304,4,180,107,185,72,0,20,10,31.0,23.8,42.9,19.1,10.1,7.2,11.3,10.2
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100306,0.04,1,0.2,0.10,3,0.6,0.24,5,1.5,0.47,1.5,3.80,19.4,340,176,38,10,295,4,172,103,181,70,0,20,10,31.4,23.9,43.3,19.5,10.1,7.3,11.3,10.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100307,0.04,1,0.2,0.10,3,0.6,0.24,5,1.5,0.55,1.8,3.88,19.7,342,177,39,10,285,4,164,98,177,68,0,19,9,31.8,23.9,43.7,19.8,10.1,7.3,11.4,10.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100308,0.04,1,0.2,0.10,3,0.6,0.24,5,1.5,0.62,2.0,3.95,19.9,342,177,39,10,274,4,155,94,172,66,0,19,9,32.2,24.0,44.2,20.1,10.1,7.4,11.5,10.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100309,0.04,1,0.2,0.10,3,0.6,0.24,5,1.5,0.69,2.3,4.02,20.2,343,178,39,10,264,4,147,89,168,63,0,18,8,32.5,24.1,44.6,20.5,10.1,7.4,11.5,10.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100310,0.04,1,0.2,0.10,3,0.6,0.24,5,1.5,0.76,2.5,4.09,20.4,343,178,39,9,253,4,139,85,163,61,0,17,8,32.9,24.2,45.0,20.8,10.1,7.5,11.6,10.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100311,0.04,1,0.2,0.10,3,0.6,0.24,5,1.5,0.83,2.7,4.16,20.6,344,177,39,9,243,4,132,80,158,58,0,16,7,33.3,24.3,45.5,21.2,10.1,7.5,11.6,9.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100312,0.04,1,0.2,0.10,3,0.6,0.25,5,1.5,0.90,2.9,4.23,20.8,344,177,39,9,232,4,124,76,153,56,0,15,7,33.7,24.4,45.9,21.5,10.1,7.5,11.7,9.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100313,0.03,1,0.2,0.10,3,0.6,0.24,5,1.5,0.98,3.1,4.31,21.0,345,177,39,9,222,4,117,71,149,54,0,14,6,34.1,24.5,46.3,21.8,10.1,7.6,11.7,9.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100314,0.03,1,0.2,0.10,3,0.6,0.24,5,1.5,1.04,3.3,4.37,21.2,346,177,39,8,213,4,109,67,145,52,0,14,6,34.5,24.6,46.8,22.2,10.1,7.6,11.7,9.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100315,0.03,1,0.2,0.10,3,0.6,0.25,5,1.5,1.11,3.5,4.44,21.4,347,178,39,8,203,4,102,62,141,50,0,13,6,34.9,24.7,47.2,22.5,10.2,7.7,11.8,9.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100316,0.03,1,0.2,0.10,3,0.6,0.25,5,1.5,1.18,3.7,4.51,21.6,349,178,40,8,194,3,95,58,137,48,0,12,5,35.2,24.8,47.6,22.9,10.2,7.7,11.8,9.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100317,0.03,1,0.2,0.10,3,0.6,0.25,5,1.5,1.25,3.9,4.58,21.8,351,178,40,8,185,3,89,54,133,46,0,12,5,35.6,24.9,48.1,23.2,10.2,7.8,11.9,9.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100318,0.03,1,0.2,0.10,3,0.6,0.25,5,1.4,1.32,4.0,4.65,21.9,352,179,41,8,175,3,82,50,129,45,0,11,4,36.0,25.0,48.5,23.5,10.2,7.8,11.9,9.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100319,0.03,1,0.2,0.10,3,0.6,0.26,5,1.4,1.39,4.2,4.72,22.1,355,179,41,8,166,3,76,46,125,43,0,10,4,36.4,25.1,49.0,23.8,10.2,7.8,11.9,9.7
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100320,0.03,1,0.2,0.10,2,0.6,0.26,5,1.4,1.47,4.3,4.80,22.2,356,180,42,7,157,3,70,43,121,41,0,10,4,36.8,25.2,49.4,24.2,10.2,7.9,12.0,9.7
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100321,0.03,1,0.2,0.10,2,0.6,0.26,5,1.4,1.54,4.4,4.87,22.3,357,181,43,7,148,3,64,40,117,40,0,9,4,37.2,25.4,49.9,24.5,10.1,7.9,12.0,9.6
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100322,0.03,1,-66.6,0.10,2,-66.6,0.27,5,-66.6,1.62,4.5,4.95,22.4,358,181,44,7,139,2,59,37,113,38,0,9,3,37.6,25.5,50.3,24.8,10.1,8.0,12.0,9.6
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100323,0.03,1,-66.6,0.10,2,-66.6,0.27,5,-66.6,1.69,4.6,5.02,22.5,360,182,45,7,131,2,54,34,109,36,0,8,3,38.0,25.6,50.8,25.1,10.1,8.0,12.0,9.5
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100324,0.03,1,-66.6,0.10,2,-66.6,0.27,5,-66.6,1.76,4.7,5.09,22.6,362,183,46,8,123,2,50,31,105,35,0,8,3,38.3,25.7,51.2,25.5,10.0,8.1,12.0,9.5
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100325,0.03,-666,-66.6,0.10,-666,-66.6,0.28,-666,-66.6,1.83,4.7,5.16,22.6,365,185,47,8,115,2,45,28,101,33,0,7,2,38.7,25.9,51.7,25.8,10.0,8.1,12.0,9.4
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100326,0.03,-666,-66.6,0.10,-666,-66.6,0.28,-666,-66.6,1.91,4.8,5.24,22.7,367,187,48,8,107,2,41,25,97,31,0,6,2,39.1,26.0,52.1,26.1,10.0,8.2,12.0,9.4
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100327,0.03,-666,-66.6,0.10,-666,-66.6,0.28,-666,-66.6,1.98,4.9,5.31,22.8,370,189,49,8,100,2,36,22,93,30,0,6,2,39.5,26.1,52.6,26.4,10.0,8.2,12.0,9.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100328,0.03,-666,-66.6,0.10,-666,-66.6,0.29,-666,-66.6,2.06,4.9,5.39,22.8,372,191,51,9,93,2,32,20,89,29,0,5,2,39.9,26.2,53.0,26.8,10.0,8.3,12.1,9.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100329,0.03,-666,-66.6,0.10,-666,-66.6,0.29,-666,-66.6,2.14,5.0,5.47,22.9,375,194,52,9,86,1,29,17,85,28,0,4,1,40.3,26.4,53.5,27.1,10.0,8.3,12.1,9.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100330,0.03,-666,-66.6,0.11,-666,-66.6,0.30,-666,-66.6,2.22,5.0,5.55,22.9,378,196,54,10,80,1,25,15,81,26,0,4,1,40.7,26.5,53.9,27.4,10.0,8.3,12.1,9.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100331,0.03,-666,-66.6,0.11,-666,-66.6,0.30,-666,-66.6,2.30,5.1,5.63,23.0,380,199,55,10,74,1,22,13,78,25,0,3,1,41.0,26.6,54.4,27.7,10.0,8.4,12.1,9.2
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100401,0.03,-666,-66.6,0.11,-666,-66.6,0.31,-666,-66.6,0.07,0.0,5.70,23.0,382,202,57,11,68,-9999,-9999,-9999,74,24,0,-9999,-9999,41.4,26.7,54.8,28.1,10.0,8.4,12.2,9.2
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100402,0.03,-666,-66.6,0.11,-666,-66.6,0.31,-666,-66.6,0.15,0.1,5.78,23.1,384,204,58,11,63,-9999,-9999,-9999,71,23,0,-9999,-9999,41.8,26.8,55.2,28.4,10.0,8.4,12.2,9.2
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100403,0.03,-666,-66.6,0.12,-666,-66.6,0.31,-666,-66.6,0.23,0.1,5.86,23.1,386,206,59,12,58,-9999,-9999,-9999,68,22,0,-9999,0,42.2,27.0,55.7,28.7,10.0,8.5,12.2,9.2
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100404,0.03,-666,-66.6,0.12,-666,-66.6,0.32,-666,-66.6,0.31,0.2,5.94,23.2,388,209,61,13,53,-9999,-9999,-9999,65,21,0,-9999,0,42.6,27.1,56.1,29.1,10.0,8.5,12.3,9.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100405,0.03,-666,-66.6,0.12,-666,-66.6,0.32,-666,-66.6,0.39,0.2,6.02,23.2,390,212,63,13,49,0,-9999,-9999,63,20,0,-9999,0,43.0,27.2,56.6,29.4,10.0,8.5,12.3,9.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100406,0.03,-666,-66.6,0.12,-666,-66.6,0.33,-666,-66.6,0.47,0.2,6.10,23.2,392,214,64,14,45,0,-9999,-9999,60,20,0,-9999,0,43.4,27.3,57.0,29.7,9.9,8.5,12.3,9.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100407,0.03,-666,-66.6,0.12,-666,-66.6,0.33,-666,-66.6,0.57,0.3,6.20,23.3,394,215,65,15,42,0,-9999,-9999,58,19,0,-9999,0,43.8,27.4,57.5,30.1,9.9,8.6,12.3,9.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100408,0.03,-666,-66.6,0.13,-666,-66.6,0.34,-666,-66.6,0.66,0.3,6.29,23.3,396,217,66,16,39,0,-9999,-9999,55,19,0,-9999,0,44.1,27.5,57.9,30.4,9.9,8.6,12.3,9.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100409,0.03,-666,-66.6,0.13,-666,-66.6,0.34,-666,-66.6,0.75,0.3,6.38,23.3,398,219,68,17,36,0,-9999,-9999,53,18,0,-9999,0,44.5,27.6,58.3,30.7,9.8,8.6,12.3,8.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100410,0.03,-666,-66.6,0.13,-666,-66.6,0.34,-666,-66.6,0.85,0.4,6.48,23.4,400,221,69,18,34,0,-9999,-9999,51,18,0,-9999,0,44.9,27.7,58.8,31.1,9.8,8.6,12.3,8.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100411,0.03,-666,-66.6,0.13,-666,-66.6,0.35,-666,-66.6,0.95,0.4,6.58,23.4,403,223,71,18,31,0,-9999,0,49,17,0,-9999,0,45.3,27.8,59.2,31.4,9.8,8.7,12.2,8.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100412,0.03,-666,-66.6,0.13,-666,-66.6,0.35,-666,-66.6,1.05,0.4,6.68,23.4,405,225,72,20,29,0,-9999,0,46,17,0,-9999,0,45.7,27.9,59.6,31.7,9.7,8.7,12.2,8.7
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100413,0.03,-666,-66.6,0.13,-666,-66.6,0.35,-666,-66.6,1.15,0.5,6.78,23.5,408,228,74,21,27,0,-9999,0,43,16,0,-9999,0,46.1,28.0,60.1,32.1,9.6,8.7,12.1,8.6
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100414,0.03,-666,-66.6,0.13,-666,-66.6,0.35,-666,-66.6,1.26,0.5,6.89,23.5,410,230,75,22,24,0,-9999,0,41,15,0,0,0,46.4,28.1,60.5,32.4,9.5,8.7,12.1,8.5
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100415,0.03,-666,-66.6,0.14,-666,-66.6,0.35,-666,-66.6,1.36,0.5,6.99,23.5,412,234,77,23,22,0,0,0,38,14,0,0,0,46.8,28.2,60.9,32.7,9.4,8.7,12.0,8.4
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100416,0.04,-666,-66.6,0.14,-666,-66.6,0.36,-666,-66.6,1.47,0.5,7.10,23.5,416,237,79,24,20,0,0,0,35,13,0,0,0,47.2,28.3,61.3,33.1,9.3,8.7,11.9,8.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100417,0.04,-666,-66.6,0.14,-666,-66.6,0.36,-666,-66.6,1.58,0.6,7.21,23.6,419,240,80,25,19,0,0,0,33,12,0,0,0,47.6,28.3,61.7,33.4,9.2,8.7,11.8,8.3
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100418,0.04,-666,-66.6,0.14,-666,-66.6,0.36,-666,-66.6,1.70,0.6,7.33,23.6,421,242,81,26,17,0,0,0,30,11,0,0,0,48.0,28.4,62.2,33.7,9.1,8.7,11.7,8.2
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100419,0.04,-666,-66.6,0.14,-666,-66.6,0.36,-666,-66.6,1.81,0.6,7.44,23.6,425,246,83,27,16,0,0,0,28,11,0,0,0,48.3,28.5,62.6,34.1,9.1,8.7,11.6,8.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100420,0.04,-666,-66.6,0.14,-666,-66.6,0.36,-666,-66.6,1.92,0.6,7.55,23.6,429,249,84,28,15,0,0,0,26,10,0,0,0,48.7,28.5,63.0,34.4,9.0,8.6,11.6,8.1
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100421,0.04,-666,-66.6,0.14,-666,-66.6,0.36,-666,-66.6,2.03,0.6,7.66,23.6,431,252,86,29,13,0,0,0,24,9,0,0,0,49.1,28.6,63.4,34.8,8.9,8.6,11.5,8.0
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100422,0.04,-666,-66.6,0.15,-666,-66.6,0.37,-666,-66.6,2.14,0.7,7.77,23.7,433,254,87,30,12,0,0,0,22,8,0,0,0,49.4,28.7,63.8,35.1,8.9,8.6,11.4,7.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100423,0.04,-666,-66.6,0.15,-666,-66.6,0.37,-666,-66.6,2.26,0.7,7.89,23.7,433,255,88,31,11,0,0,0,20,8,0,0,0,49.8,28.7,64.1,35.4,8.8,8.5,11.3,7.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100424,0.04,-666,-66.6,0.15,-666,-66.6,0.37,-666,-66.6,2.37,0.7,8.00,23.7,434,257,89,31,10,0,0,0,18,7,0,0,0,50.1,28.8,64.5,35.8,8.7,8.5,11.2,7.9
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100425,0.04,-666,-66.6,0.15,-666,-66.6,0.37,-666,-66.6,2.49,0.7,8.12,23.7,435,258,90,32,10,0,0,0,17,6,0,0,0,50.5,28.8,64.9,36.1,8.6,8.5,11.1,7.8
GHCND:USC00118324,STREAMWOOD IL US,249.6,42.02556,-88.17833,20100426,0.04,-666,-66.6,0.15,-666,-66.6,0.38,-666,-66.6,2.61,0.7,8.24,23.7,435,259,91,33,9,0,0,0,15,6,0,0,0,50.9,28.9,65.3,36.4,8.5,8.4,11.0,7.7
